"ComplexID","ComplexName","DNV_pval","LoF_pval","rec_pval","combined_pval","GATA4","TBX5","NKX25","Genes"
2254,"CTGF/Hcs24-actin complex",0.631919385605872,0.587596322695339,0.782794876456828,0.253466899963601,1,0,0,"CTGF;ACTB;ACTG1"
5385,"GAIT complex",0.870487830593055,0.266136225209029,0.782794876456828,0.25490620970872,0,0,1,"EPRS;GAPDH;RPL13A;SYNCRIP"
86,"NUMAC complex (nucleosomal methylation activator complex)",0.449649961923273,0.732530743583035,0.782794876456828,0.259477214265007,1,0,0,"ACTB;ARID1A;NA;SMARCA4;SMARCB1;SMARCC1;SMARCC2;SMARCD1;SMARCE1"
710,"Brg1-associated complex I",0.53791014549362,0.461143237861555,0.782794876456828,0.259477214265007,1,0,0,"ACTL6A;ARID1A;PRMT5;SMARCA4;SMARCB1;SMARCC1;SMARCC2;SMARCE1;SMARCD1;SMARCD2;SMARCD3"
713,"BRG1-SIN3A complex",0.53791014549362,0.461143237861555,0.782794876456828,0.259477214265007,1,0,0,"ACTL6A;ARID1A;HDAC2;PRMT5;RBBP4;SIN3A;SMARCA4;SMARCB1;SMARCC1;SMARCC2;SMARCD1;SMARCD2;SMARCD3;SMARCE1"
1183,"CDC5L complex",0.520742167629431,0.329846825400706,0.443251115845117,0.269509267663552,1,0,0,"BCAS2;BZW1;CDC5L;CWC15;DYNC1H1;GCN1;HSPA8;ILF2;PLRG1;PPM1D;PPP1CA;PRKDC;PRPF19;SCAF8;RBMX;SF3B1;SF3B2;SF3B4;SFI1;SFPQ;SRSF1;SRSF2;SNRPA;SNRPA1;SNRPD1;SNRPD2;SNRPD3;SRRM1;TCF4;TOP2A"
1237,"BAF complex",0.448245611403292,0.732530743583035,0.782794876456828,0.289370693764912,1,0,0,"ACTL6A;ARID1A;SMARCA2;SMARCA4;SMARCB1;SMARCC1;SMARCC2;SMARCD1;SMARCE1"
1251,"BAF complex",0.448245611403292,0.732530743583035,0.782794876456828,0.289370693764912,1,0,0,"ACTL6A;ARID1A;SMARCB1;SMARCC1;SMARCC2;SMARCD1;SMARCE1;SMARCA2;SMARCA4"
75,"TSC1-TSC2 complex",0.53791014549362,0.978944845747628,0.443251115845117,0.295241654927197,1,0,0,"TSC1;NA"
1134,"ATR-HDAC2-CHD4 complex",0.53791014549362,0.978944845747628,0.782794876456828,0.295241654927197,1,0,0,"NA;CHD4;HDAC2"
1220,"TRF2-Ku complex",0.657511963157259,0.587596322695339,0.782794876456828,0.295241654927197,1,0,0,"TERF2;XRCC5;XRCC6"
3064,"RNA polymerase II complex, chromatin structure modifying",0.933239026442563,0.27636839679681,0.782794876456828,0.31911923338097,1,0,0,"CCNC;CDK8;NA;GTF2B;GTF2F1;MED21;POLR2A;SMARCB1;SMARCC1;SMARCC2;TBP;SMARCA2;SMARCA4;SMARCD1;SMARCD2;SMARCD3"
632,"Anti-HDAC2 complex",0.631919385605872,0.645762495654597,0.782794876456828,0.320761107584553,1,0,0,"KDM1A;CHD3;CHD4;GSE1;GTF2I;HDAC1;HDAC2;HMG20B;MTA1;MTA2;PHF21A;RBBP4;RBBP7;RCOR1;ZMYM2;ZMYM3;SIN3A;SIN3B"
810,"FCP1-associated protein complex",0.870487830593055,0.278021629839105,0.782794876456828,0.320761107584553,1,0,0,"CTDP1;ERH;GTF2F1;POLR2B;PRMT5;NA;WDR77"
811,"FCP1-associated protein complex",0.870487830593055,0.278021629839105,0.782794876456828,0.320761107584553,1,0,0,"CTDP1;ERH;GTF2F1;POLR2B;PRMT5;NA;WDR77"
4082,"Ku70/Ku86/Werner complex",0.830315116462254,0.378247959196303,0.782794876456828,0.320761107584553,1,0,0,"WRN;XRCC5;XRCC6"
5589,"LINC complex, S-phase",0.513528704463243,0.452896847249106,0.782794876456828,0.326775018644433,1,0,0,"NA;LIN54;LIN9;MYBL2;RBBP4"
306,"Ribosome, cytoplasmic",0.321486326188918,0.839623056957962,0.782794876456828,0.329080957583646,1,0,0,"FAU;RPL10;RPL10A;RPL11;RPL12;RPL13;RPL13A;RPL14;RPL15;RPL17;RPL18;RPL18A;RPL19;RPL21;RPL22;RPL23;RPL23A;RPL24;RPL26;RPL27;RPL27A;RPL28;RPL29;RPL3;RPL30;RPL31;RPL32;RPL34;RPL35;RPL35A;RPL36;NA;RPL37A;RPL38;RPL4;RPL5;RPL6;RPL7;RPL7A;RPL8;RPL9P7; RPL9P8; RPL9; RPL9P9;RPLP0;RPLP1;RPLP2;RPS10;RPS11;RPS12;RPS13;RPS14;RPS15;RPS15A;RPS16;RPS17;RPS18;RPS19;RPS2;RPS20;RPS21;RPS23;RPS24;RPS25;RPS26;RPS27;RPS27A;RPS28;RPS29;RPS3;RPS3A;RPS4X;RPS5;RPS6;RPS7;RPS8;RPS9;RPSA;RPS4Y1"
659,"MeCP1 complex",0.761928678375309,0.587596322695339,0.782794876456828,0.34734999027485,1,0,0,"CHD4;GATAD2B;HDAC1;HDAC2;MBD2;MBD3;MTA2;RBBP4;RBBP7"
685,"MeCP1 complex",0.761928678375309,0.587596322695339,0.782794876456828,0.34734999027485,1,0,0,"CHD4;GATAD2B;HDAC1;HDAC2;MBD2;MBD3;MTA2;RBBP4;RBBP7"
1041,"Alpha-dystrobrevin-ZO-1-actin complex",0.631919385605872,0.978944845747628,0.782794876456828,0.34734999027485,1,0,0,"NA;TJP1;ACTB;ACTG1"
5179,"NCOA6-DNA-PK-Ku-PARP1 complex",0.830315116462254,0.443085208377,0.782794876456828,0.34734999027485,1,0,0,"NA;PARP1;PRKDC;XRCC5;XRCC6"
5251,"Ku-ORC complex",0.830315116462254,0.443085208377,0.782794876456828,0.34734999027485,1,0,0,"ORC2;ORC3;ORC4;ORC6;XRCC5;XRCC6"
5695,"TIP5-DNMT-HDAC1 complex",0.347054910471894,0.712746471538218,0.782794876456828,0.359334088811177,1,0,0,"BAZ2A;DNMT1;DNMT3B;HDAC1"
149,"PBAF complex (Polybromo- and BAF containing complex)",0.668163730306893,0.732530743583035,0.782794876456828,0.363128734227224,1,0,0,"ARID2;PBRM1;SMARCA4;SMARCB1;SMARCC1;SMARCC2;SMARCD1;SMARCE1;ACTB;ACTG1;ACTL6A;NA"
566,"BAF complex",0.449649961923273,0.940482536364571,0.782794876456828,0.363128734227224,1,0,0,"ACTB;ACTL6A;ARID1A;SMARCA4;SMARCB1;SMARCC1;SMARCC2;SMARCE1;SMARCD1;SMARCD2;SMARCD3"
1193,"Rap1 complex",0.657511963157259,0.488284317875292,0.782794876456828,0.363128734227224,1,0,0,"MRE11;PARP1;RAD50;TERF2;TERF2IP;XRCC5;XRCC6"
564,"BAF complex",0.448245611403292,0.940482536364571,0.782794876456828,0.416006847290743,1,0,0,"ACTL6A;ARID1A;SMARCB1;SMARCC1;SMARCC2;SMARCE1;SMARCA2;SMARCA4;SMARCD1;SMARCD2;SMARCD3"
438,"GCN5-TRRAP histone acetyltransferase complex",0.830315116462254,0.367010123608179,0.8476000280138,0.418694172747921,1,0,0,"BRCA1;KAT2A;MSH2;MSH6;SUPT3H;TADA3;TAF10;TAF5L;TAF9;TRRAP"
328,"Ku antigen complex",0.830315116462254,0.587596322695339,0.782794876456828,0.419404415911108,1,0,0,"XRCC5;XRCC6"
1092,"PCNA-KU antigen complex",0.830315116462254,0.587596322695339,0.782794876456828,0.419404415911108,1,0,0,"PCNA;XRCC5;XRCC6"
1225,"Ubiquitin E3 ligase (H2AFY, SPOP, CUL3)",0.830315116462254,0.587596322695339,0.782794876456828,0.419404415911108,1,0,0,"CUL3;H2AFY;NA"
1254,"Menin-associated histone methyltransferase complex",0.830315116462254,0.587596322695339,0.782794876456828,0.419404415911108,0,1,0,"ASH2L;DPY30;NA;POLR2B;RBBP5;WDR5"
2601,"P-TEFb-BRD4-TRAP220 complex",0.657511963157259,0.978944845747628,0.782794876456828,0.419404415911108,1,0,0,"BRD4;CCNT1;CDK9;MED1"
2837,"Profilin 1 complex",0.657511963157259,0.978944845747628,0.782794876456828,0.419404415911108,1,0,0,"ACTG1;CLTC;HSPA8;PFN1;TUBB2B;NA"
2875,"BRD4-P-TEFb complex",0.657511963157259,0.978944845747628,0.782794876456828,0.419404415911108,1,0,0,"BRD4;CCNT1;CDK9"
2877,"BRD4-P-TEFb complex",0.657511963157259,0.978944845747628,0.782794876456828,0.419404415911108,1,0,0,"BRD4;CCNT1;CDK9"
2918,"Ku antigen-YY1-alphaMyHC promoter complex",0.830315116462254,0.587596322695339,0.782794876456828,0.419404415911108,1,0,0,"XRCC5;XRCC6;NA"
4081,"Ku70/Ku86 complex",0.830315116462254,0.587596322695339,0.782794876456828,0.419404415911108,1,0,0,"XRCC5;XRCC6"
5231,"53BP1-containing complex",0.830315116462254,0.587596322695339,0.782794876456828,0.419404415911108,1,0,0,"RPA1;RPA2;NA;XRCC5;XRCC6"
5870,"FE65-TSHZ3-HDAC1 complex",0.657511963157259,0.978944845747628,0.782794876456828,0.419404415911108,1,0,0,"APBB1;HDAC1;TSHZ3"
2649,"MYC-DNMT3A-ZBTB17 complex",0.657511963157259,0.703591148108938,0.782794876456828,0.42529999552191,1,0,0,"DNMT3A;MYC;ZBTB17"
5709,"ArgBP2a-CBL-PTK2B complex",0.870487830593055,0.460052131516008,0.782794876456828,0.428485764529839,0,1,0,"SORBS2;CBL;PTK2B"
3167,"NCOR-SIN3-HDAC-HESX1 complex",0.355316971992468,0.712746471538218,0.782794876456828,0.428485764529839,1,0,0,"HDAC1;HDAC2;HESX1;NCOR2;SIN3A;SIN3B"
696,"BRMS1-SIN3-HDAC complex",0.870487830593055,0.452896847249106,0.782794876456828,0.437095971817297,1,0,0,"BRMS1;HDAC1;HDAC2;RBBP4;RBBP7;SAP30;SIN3A;SIN3B"
1470,"pRb2/p130-multimolecular complex (DNMT1, E2F5, SuV39H1, HDAC1, RBL2)",0.347054910471894,0.978944845747628,0.782794876456828,0.437095971817297,1,0,0,"DNMT1;NA;HDAC1"
5117,"pRb2/p130-multimolecular complex (DNMT1, E2F4, SuV39H1, HDAC1, RBL2)",0.347054910471894,0.978944845747628,0.782794876456828,0.437095971817297,1,0,0,"DNMT1;NA;HDAC1"
1729,"TLE1 corepressor complex (MASH1 promoter-corepressor complex)",0.909117199542865,0.509809973166233,0.695653599416985,0.441471867228405,1,0,1,"ACTB;HSPA4;MYH10;NCL;NONO;NPM1;PARP1;RAD50;TLE1;TOP2B"
3135,"TLE1 corepressor complex (MASH1 promoter-corepressor complex)",0.830315116462254,0.488284317875292,0.782794876456828,0.451084236716448,1,0,1,"HSPA4;NCL;NONO;NPM1;PARP1;RAD50;TLE1;TOP2B"
5604,"Emerin complex 1",0.933239026442563,0.324396512139333,0.782794876456828,0.480627069415687,1,0,0,"ACTB;CNN3;EMD;LMO7;MYH9;NA;SPTAN1"
87,"Nup 107-160 subcomplex",0.870487830593055,0.409978944639137,0.782794876456828,0.480628248705692,0,1,0,"NUP107;NUP133;NUP160;NUP37;NUP43;NA;NUP98;SEC13;SEH1L"
924,"Toposome",0.367941069237903,0.712746471538218,0.782794876456828,0.482238832432797,1,0,0,"DDX21;DHX9;HNRNPC;PRPF8;SRPK1;SSRP1;TOP2A"
61,"Mi2/NuRD complex",0.761928678375309,0.978944845747628,0.782794876456828,0.482656464965848,1,0,0,"CHD4;HDAC1;HDAC2;MBD3;MTA2;RBBP4;RBBP7"
62,"MeCP1 complex",0.761928678375309,0.978944845747628,0.782794876456828,0.482656464965848,1,0,0,"CHD4;HDAC1;HDAC2;MBD2;MBD3;MTA2;RBBP4;RBBP7"
391,"Ubiquitin E3 ligase (DDB1, CUL4A, RBX1)",0.935692927492268,0.587596322695339,0.782794876456828,0.482656464965848,1,0,0,"CUL4A;DDB1;RBX1"
571,"p300-CBP-p270 complex",0.935692927492268,0.587596322695339,0.782794876456828,0.482656464965848,1,0,0,"ARID1A;CREBBP;EP300"
585,"Mi2/NuRD-BCL6-MTA3 complex",0.761928678375309,0.978944845747628,0.782794876456828,0.482656464965848,1,0,0,"BCL6;CHD4;HDAC1;MBD3;MTA3"
587,"NuRD.1 complex",0.761928678375309,0.978944845747628,0.782794876456828,0.482656464965848,1,0,0,"CHD4;HDAC1;HDAC2;MBD3;MTA1;MTA3;RBBP4;RBBP7"
1150,"Histone H3.3 complex",0.81753498680919,0.386081093188525,0.782794876456828,0.482656464965848,1,0,0,"ASF1A;ASF1B;H3F3A; H3F3B;NA;HIRA;HIST1H4H; HIST1H4B; HIST1H4E; HIST4H4; HIST1H4I; HIST1H4F; HIST1H4A; HIST1H4D; HIST1H4K; HIST2H4A; HIST1H4C; HIST2H4B; HIST1H4L; HIST1H4J;NASP;RBBP4"
1214,"Ubiquitin E3 ligase (DET1, DDB1, CUL4A, RBX1, COP1)",0.935692927492268,0.587596322695339,0.782794876456828,0.482656464965848,1,0,0,"CUL4A;DDB1;NA;RBX1;COP1"
1495,"PID complex",0.761928678375309,0.978944845747628,0.782794876456828,0.482656464965848,1,0,0,"CHD4;HDAC1;MBD3;MTA2;RBBP4"
2172,"Ubiquitin E3 ligase (CDT1, DDB1, CUL4A, RBX1)",0.935692927492268,0.587596322695339,0.782794876456828,0.482656464965848,1,0,0,"NA;CUL4A;DDB1;RBX1"
2255,"Cofilin-actin-CAP1 complex",0.761928678375309,0.978944845747628,0.782794876456828,0.482656464965848,1,0,0,"ACTB;CAP1;CFL1"
2657,"ESR1-CDK7-CCNH-MNAT1-MTA1-HDAC2 complex",0.870487830593055,0.443085208377,0.782794876456828,0.482656464965848,1,0,0,"CCNH;CDK7;ESR1;HDAC2;MNAT1;MTA1"
2722,"Ubiquitin E3 ligase (DDB1, CUL4A, RBX1)",0.935692927492268,0.587596322695339,0.782794876456828,0.482656464965848,1,0,0,"CUL4A;DDB1;RBX1"
3075,"UTX-MLL2/3 complex",0.657511963157259,0.97022402142921,0.782794876456828,0.482656464965848,1,1,1,"ASH2L;PROSER1;NA;RBBP5;PPP6R3;WDR5;ZNF281"
3102,"DHX9-ADAR-vigilin-DNA-PK-Ku antigen complex",0.657511963157259,0.97022402142921,0.782794876456828,0.482656464965848,1,0,0,"ADAR;DHX9;HDLBP;PRKDC;XRCC5;XRCC6"
3917,"Ternary complex (GATA4, SRF, MYOCD)",0.830315116462254,0.645762495654597,0.782794876456828,0.482656464965848,1,0,0,"GATA4;MYOCD;SRF"
5176,"MGC1-DNA-PKcs-Ku complex",0.657511963157259,0.97022402142921,0.782794876456828,0.482656464965848,1,0,0,"MDC1;PRKDC;XRCC5;XRCC6"
5183,"DNA-PK-Ku-eIF2-NF90-NF45 complex",0.830315116462254,0.645762495654597,0.782794876456828,0.482656464965848,1,0,0,"EIF2S1;NA;ILF2;ILF3;PRKDC;XRCC5;XRCC6"
5607,"Emerin-actin-NMI complex",0.761928678375309,0.978944845747628,0.782794876456828,0.482656464965848,1,0,0,"ACTB;EMD;NA"
6052,"BAG3-HSC70-HSPB8-CHIP complex",0.830315116462254,0.645762495654597,0.782794876456828,0.482656464965848,1,0,0,"BAG3;HSPA8;HSPB8;STUB1"
929,"CEN complex",0.888766635509931,0.651721337285112,0.782794876456828,0.496995655926598,1,0,0,"NA;CBX3;CENPC;CENPH;CENPK;CENPL;CENPM;CENPO;CUL4A;DDB1;DHX38;FBL;HSPA5;HSPA8;KIF23;CENPU;NUP93;RACGAP1;RING1;RNF2;RSF1;SMARCA5;SRRT;SSRP1;SUPT16H;WTAP;ZC3H13"
2755,"17S U2 snRNP",0.905631245134633,0.527273772111802,0.782794876456828,0.496995655926598,1,0,1,"CHERP;DDX46;DHX15;DNAJC8;HMG20B;HSPD1;PHF5A;PUF60;RBM17;SF3A1;SF3A2;SF3A3;SF3B1;SF3B6;SF3B2;SF3B3;SF3B4;SF3B5;SRSF1;SMNDC1;SNRPA1;SNRPB;SNRPB2;SNRPD1;SNRPD2;SNRPD3;SNRPE;SNRPF;SNRPG;U2SURP;TRAP1;U2AF1;U2AF2"
555,"BAF complex",0.53791014549362,0.940482536364571,0.782794876456828,0.52365521088195,1,0,0,"ACTL6A;ARID1A;SMARCA4;SMARCB1;SMARCC1;SMARCC2;SMARCD1;SMARCD2;SMARCE1"
1252,"EBAFa complex",0.53791014549362,0.940482536364571,0.782794876456828,0.52365521088195,1,0,0,"ACTL6A;ARID1A;MLLT1;SMARCA4;SMARCB1;SMARCC1;SMARCC2;SMARCD1;SMARCD2;SMARCE1"
3065,"RNA polymerase II complex, chromatin structure modifying",0.657511963157259,0.749641278621049,0.782794876456828,0.52365521088195,1,0,0,"ACTL6A;CCNC;CDK8;MED21;SMARCB1;SMARCC1;SMARCC2;SMARCE1;SMARCD1;SMARCD2;SMARCD3"
436,"BASC (Ab C-20) complex (BRCA1-associated genome surveillance complex)",0.870487830593055,0.599039782438207,0.8476000280138,0.527484831271805,1,0,0,"BRCA1;MSH6;RAD50"
1745,"SMN complex",0.870487830593055,0.623957669307195,0.443251115845117,0.546670976642462,0,0,1,"DDX20;GEMIN4;GEMIN5;GEMIN6;GEMIN7;GEMIN2;SNRPA;SNRPB;SNRPD1;SNRPD2;SNRPD3;SNRPE;SNRPF;SNRPG;SNRPN"
433,"BASC complex (BRCA1-associated genome surveillance complex)",0.53791014549362,0.458471088892919,0.672919794656421,0.555642254890997,1,0,0,"ATM;BLM;BRCA1;MLH1;MRE11;MSH2;MSH6;NBN;RAD50;RFC1;RFC2;RFC4"
2766,"TERF2-RAP1 complex",0.657511963157259,0.760649372250847,0.782794876456828,0.557244847992,1,0,0,"MRE11;RAD50;TERF2;TERF2IP;NA;XRCC5;XRCC6"
3066,"RNA polymerase II complex, chromatin structure modifying",0.744143175436985,0.425892249506226,0.782794876456828,0.557244847992,1,0,0,"CCNC;CDK8;CREBBP;ERCC3;GTF2B;GTF2F1;NA;MED21;KAT2B;POLR2A;SMARCA2;SMARCA4;SMARCB1"
5615,"Emerin complex 52",0.668163730306893,0.792693717370473,0.782794876456828,0.557244847992,1,0,0,"ACTB;NA;C1QBP;EMD;HIST1H1A;HNRNPK;HNRNPL;HNRNPU;ILF3;IQGAP1;LMNB1;LSM8;SNRPD1;THRA;YWHAE;YWHAQ"
