"ComplexID","ComplexName","DNV_pval","LoF_pval","rec_pval","combined_pval","GATA4","TBX5","NKX25","Genes"
806,"BRM-SIN3A-HDAC complex",0.448245611403292,0.461143237861555,0.782794876456828,0.204087973920364,1,0,0,"ACTL6A;ARID1A;HDAC2;PRMT5;SIN3A;SMARCA2;SMARCB1;SMARCC1;SMARCC2;SMARCD1;SMARCD2;SMARCE1"
808,"BRM-associated complex",0.448245611403292,0.461143237861555,0.782794876456828,0.204087973920364,1,0,0,"ACTL6A;ARID1A;PRMT5;SMARCA2;SMARCB1;SMARCC1;SMARCC2;SMARCD1;SMARCD2;SMARCE1"
1230,"WINAC complex",0.449649961923273,0.560218434562096,0.782794876456828,0.204087973920364,1,0,0,"ACTL6A;ARID1A;BAZ1B;CHAF1A;SMARCA2;SMARCA4;SMARCB1;SMARCC1;SMARCC2;SMARCD1;SMARCE1;SUPT16H;TOP2B;VDR"
778,"LARC complex (LCR-associated remodeling complex)",0.431489305363409,0.749641278621049,0.782794876456828,0.208122449635304,1,0,0,"ACTB;ACTL6A;ARID1A;CHD4;DPF2;GATAD2B;HDAC1;HDAC2;HNRNPC;MBD2;MBD3;MTA2;RBBP4;SMARCA4;SMARCB1;SMARCC1;SMARCC2;SMARCD2;SMARCE1"
1227,"H2AX complex II",0.347054910471894,0.37932479912997,0.782794876456828,0.210102858333167,1,0,0,"CALR;NA;H2AFX;HIST1H2BM;HIST1H4H; HIST1H4B; HIST1H4E; HIST4H4; HIST1H4I; HIST1H4F; HIST1H4A; HIST1H4D; HIST1H4K; HIST2H4A; HIST1H4C; HIST2H4B; HIST1H4L; HIST1H4J;HIST3H2BB;HSPA5;NPM1;PTCD3"
95,"Ku antigen-NARG1 complex",0.53791014549362,0.587596322695339,0.782794876456828,0.212537093227707,1,0,0,"NAA15;XRCC5;XRCC6"
1256,"MLL-HCF complex",0.448245611403292,0.978944845747628,0.782794876456828,0.212537093227707,1,1,0,"ASH2L;HCFC1;NA;KMT2A;RBBP5;WDR5"
2112,"CDC37-HSP90AA1-HSP90AB1-MAP3K11 complex",0.657511963157259,0.386081093188525,0.782794876456828,0.212537093227707,1,0,0,"NA;HSP90AA1;HSP90AB1"
3204,"SMAD2-SKI-NCOR complex",0.53791014549362,0.587596322695339,0.782794876456828,0.212537093227707,1,0,0,"NCOR1;SKI;SMAD2"
4158,"HSP90-FKBP38-CAM-Ca(2+) complex",0.657511963157259,0.386081093188525,0.782794876456828,0.212537093227707,1,0,0,"CALM1; CALM3; CALM2;FKBP8;HSP90AA1;HSP90AB1"
5234,"IKBKB-CDC37-KIAA1967-HSP90AB1-HSP90AA1 complex",0.657511963157259,0.386081093188525,0.782794876456828,0.212537093227707,1,0,0,"NA;HSP90AA1;HSP90AB1;IKBKB;CCAR2"
5622,"HSP90-CIP1-FKBPL complex",0.657511963157259,0.386081093188525,0.782794876456828,0.212537093227707,1,0,0,"NA;HSP90AA1"
570,"p300-CBP-p270-SWI/SNF complex",0.631919385605872,0.378247959196303,0.782794876456828,0.223937872136579,1,0,0,"ARID1A;CREBBP;EP300;SMARCA4;SMARCB1;SMARCC1;SMARCC2"
1332,"Large Drosha complex",0.68928079269715,0.094207840919015,0.782794876456828,0.223937872136579,1,1,0,"DDX1;DDX17;DDX3X;DDX5;DGCR8;DHX15;EWSR1;FUS;HNRNPH1;HNRNPM;HNRNPU;HNRNPUL1;HNRNPDL;ILF2;ILF3;RALY;DROSHA;SRPK1;TAF15;TARDBP"
304,"SRCAP-associated chromatin remodeling complex",0.657511963157259,0.378247959196303,0.782794876456828,0.242524634122105,1,0,0,"ACTL6A;NA;RUVBL1;RUVBL2;VPS72;YEATS4"
2721,"HCF-1 complex",0.530662745691546,0.645762495654597,0.782794876456828,0.242524634122105,1,1,0,"ASH2L;HCFC1;HDAC1;HDAC2;HSPA4;HSPA5;HSPA8;OGT;RBBP4;RBBP7;SAP30;SETD1A;SIN3A;SIN3B;SP1;SUDS3;WDR5;HSP90AA1;HSP90AB1"
614,"NRD complex (Nucleosome remodeling and deacetylation complex)",0.761928678375309,0.386081093188525,0.782794876456828,0.253466899963601,1,0,0,"KDM1A;CHD3;CHD4;HDAC1;HDAC2;MTA1;RBBP4"
86,"NUMAC complex (nucleosomal methylation activator complex)",0.449649961923273,0.732530743583035,0.782794876456828,0.259477214265007,1,0,0,"ACTB;ARID1A;NA;SMARCA4;SMARCB1;SMARCC1;SMARCC2;SMARCD1;SMARCE1"
710,"Brg1-associated complex I",0.53791014549362,0.461143237861555,0.782794876456828,0.259477214265007,1,0,0,"ACTL6A;ARID1A;PRMT5;SMARCA4;SMARCB1;SMARCC1;SMARCC2;SMARCE1;SMARCD1;SMARCD2;SMARCD3"
713,"BRG1-SIN3A complex",0.53791014549362,0.461143237861555,0.782794876456828,0.259477214265007,1,0,0,"ACTL6A;ARID1A;HDAC2;PRMT5;RBBP4;SIN3A;SMARCA4;SMARCB1;SMARCC1;SMARCC2;SMARCD1;SMARCD2;SMARCD3;SMARCE1"
2639,"HES1 promoter-Notch enhancer complex",0.948007263116109,0.27636839679681,0.8476000280138,0.268786744767294,1,0,0,"CCNT1;CDK7;CDK8;CDK9;EP300;MAML1;MED1;NOTCH1;POLR2A;RBPJ;INPP5K;SUPT16H;SUPT6H"
1183,"CDC5L complex",0.520742167629431,0.329846825400706,0.443251115845117,0.269509267663552,1,1,0,"BCAS2;BZW1;CDC5L;CWC15;DYNC1H1;GCN1;HSPA8;ILF2;PLRG1;PPM1D;PPP1CA;PRKDC;PRPF19;SCAF8;RBMX;SF3B1;SF3B2;SF3B4;SFI1;SFPQ;SRSF1;SRSF2;SNRPA;SNRPA1;SNRPD1;SNRPD2;SNRPD3;SRRM1;TCF4;TOP2A"
1237,"BAF complex",0.448245611403292,0.732530743583035,0.782794876456828,0.289370693764912,1,0,0,"ACTL6A;ARID1A;SMARCA2;SMARCA4;SMARCB1;SMARCC1;SMARCC2;SMARCD1;SMARCE1"
1251,"BAF complex",0.448245611403292,0.732530743583035,0.782794876456828,0.289370693764912,1,0,0,"ACTL6A;ARID1A;SMARCB1;SMARCC1;SMARCC2;SMARCD1;SMARCE1;SMARCA2;SMARCA4"
2856,"NuA4/Tip60 HAT complex",0.631919385605872,0.515633859698767,0.782794876456828,0.289370693764912,1,1,0,"ACTL6A;BRD8;DMAP1;EP400;EPC1;KAT5;ING3;MORF4L1;RUVBL1;TRRAP"
75,"TSC1-TSC2 complex",0.53791014549362,0.978944845747628,0.443251115845117,0.295241654927197,1,0,0,"TSC1;NA"
302,"INO80 chromatin remodeling complex",0.657511963157259,0.587596322695339,0.782794876456828,0.295241654927197,1,0,0,"ACTL6A;NA;RUVBL1;RUVBL2"
1134,"ATR-HDAC2-CHD4 complex",0.53791014549362,0.978944845747628,0.782794876456828,0.295241654927197,1,0,0,"NA;CHD4;HDAC2"
1173,"TIP49-TIP48-BAF53 complex",0.657511963157259,0.587596322695339,0.782794876456828,0.295241654927197,1,0,0,"ACTL6A;RUVBL1;RUVBL2"
1220,"TRF2-Ku complex",0.657511963157259,0.587596322695339,0.782794876456828,0.295241654927197,1,0,0,"TERF2;XRCC5;XRCC6"
301,"SMCC complex",0.657511963157259,0.409978944639137,0.782794876456828,0.31911923338097,1,1,0,"CCNC;CDK8;MED1;MED10;MED12;MED13;MED14;MED16;MED17;MED20;MED21;MED24;MED27;MED31;MED6;MED7;THRAP3"
3064,"RNA polymerase II complex, chromatin structure modifying",0.933239026442563,0.27636839679681,0.782794876456828,0.31911923338097,1,1,0,"CCNC;CDK8;NA;GTF2B;GTF2F1;MED21;POLR2A;SMARCB1;SMARCC1;SMARCC2;TBP;SMARCA2;SMARCA4;SMARCD1;SMARCD2;SMARCD3"
632,"Anti-HDAC2 complex",0.631919385605872,0.645762495654597,0.782794876456828,0.320761107584553,1,0,0,"KDM1A;CHD3;CHD4;GSE1;GTF2I;HDAC1;HDAC2;HMG20B;MTA1;MTA2;PHF21A;RBBP4;RBBP7;RCOR1;ZMYM2;ZMYM3;SIN3A;SIN3B"
810,"FCP1-associated protein complex",0.870487830593055,0.278021629839105,0.782794876456828,0.320761107584553,0,1,0,"CTDP1;ERH;GTF2F1;POLR2B;PRMT5;NA;WDR77"
811,"FCP1-associated protein complex",0.870487830593055,0.278021629839105,0.782794876456828,0.320761107584553,0,1,0,"CTDP1;ERH;GTF2F1;POLR2B;PRMT5;NA;WDR77"
2852,"Brg1-based SWI/SNF chromatin remodeling complex",0.657511963157259,0.515633859698767,0.782794876456828,0.320761107584553,1,0,0,"ACTL6A;SMARCB1;SMARCC1;SMARCC2"
4082,"Ku70/Ku86/Werner complex",0.830315116462254,0.378247959196303,0.782794876456828,0.320761107584553,1,0,0,"WRN;XRCC5;XRCC6"
839,"LIN9-BMYB complex",0.513528704463243,0.452896847249106,0.782794876456828,0.326775018644433,1,0,0,"LIN9;MYBL2"
5589,"LINC complex, S-phase",0.513528704463243,0.452896847249106,0.782794876456828,0.326775018644433,1,0,0,"NA;LIN54;LIN9;MYBL2;RBBP4"
306,"Ribosome, cytoplasmic",0.321486326188918,0.839623056957962,0.782794876456828,0.329080957583646,1,1,0,"FAU;RPL10;RPL10A;RPL11;RPL12;RPL13;RPL13A;RPL14;RPL15;RPL17;RPL18;RPL18A;RPL19;RPL21;RPL22;RPL23;RPL23A;RPL24;RPL26;RPL27;RPL27A;RPL28;RPL29;RPL3;RPL30;RPL31;RPL32;RPL34;RPL35;RPL35A;RPL36;NA;RPL37A;RPL38;RPL4;RPL5;RPL6;RPL7;RPL7A;RPL8;RPL9P7; RPL9P8; RPL9; RPL9P9;RPLP0;RPLP1;RPLP2;RPS10;RPS11;RPS12;RPS13;RPS14;RPS15;RPS15A;RPS16;RPS17;RPS18;RPS19;RPS2;RPS20;RPS21;RPS23;RPS24;RPS25;RPS26;RPS27;RPS27A;RPS28;RPS29;RPS3;RPS3A;RPS4X;RPS5;RPS6;RPS7;RPS8;RPS9;RPSA;RPS4Y1"
3067,"RNA polymerase II complex, incomplete (CDK8 complex), chromatin structure modifying",0.657511963157259,0.461143237861555,0.782794876456828,0.329080957583646,1,1,0,"CCNC;CCNH;CDK8;GTF2F1;MED21;SMARCB1;SMARCC1;SMARCC2"
2723,"ATM-NBS1 complex",0.657511963157259,0.218193455189586,0.984440245988898,0.344933281920026,1,0,0,"ATM;NBN"
659,"MeCP1 complex",0.761928678375309,0.587596322695339,0.782794876456828,0.34734999027485,1,0,0,"CHD4;GATAD2B;HDAC1;HDAC2;MBD2;MBD3;MTA2;RBBP4;RBBP7"
685,"MeCP1 complex",0.761928678375309,0.587596322695339,0.782794876456828,0.34734999027485,1,0,0,"CHD4;GATAD2B;HDAC1;HDAC2;MBD2;MBD3;MTA2;RBBP4;RBBP7"
5179,"NCOA6-DNA-PK-Ku-PARP1 complex",0.830315116462254,0.443085208377,0.782794876456828,0.34734999027485,1,0,0,"NA;PARP1;PRKDC;XRCC5;XRCC6"
5212,"Kinase maturation complex 2",0.657511963157259,0.645762495654597,0.984440245988898,0.34734999027485,1,0,0,"NA;HSP90AA1;HSP90AB1;TRAF2"
5251,"Ku-ORC complex",0.830315116462254,0.443085208377,0.782794876456828,0.34734999027485,1,0,0,"ORC2;ORC3;ORC4;ORC6;XRCC5;XRCC6"
5260,"TCF4-CTNNB1-SUMO1-EP300-HADAC6 complex",0.761928678375309,0.587596322695339,0.782794876456828,0.34734999027485,1,0,0,"CTNNB1;EP300;NA;TCF4"
5261,"TCF4-CTNNB1-EP300 complex",0.761928678375309,0.587596322695339,0.782794876456828,0.34734999027485,1,0,0,"CTNNB1;EP300;TCF4"
5695,"TIP5-DNMT-HDAC1 complex",0.347054910471894,0.712746471538218,0.782794876456828,0.359334088811177,1,0,0,"BAZ2A;DNMT1;DNMT3B;HDAC1"
149,"PBAF complex (Polybromo- and BAF containing complex)",0.668163730306893,0.732530743583035,0.782794876456828,0.363128734227224,1,0,0,"ARID2;PBRM1;SMARCA4;SMARCB1;SMARCC1;SMARCC2;SMARCD1;SMARCE1;ACTB;ACTG1;ACTL6A;NA"
566,"BAF complex",0.449649961923273,0.940482536364571,0.782794876456828,0.363128734227224,1,0,0,"ACTB;ACTL6A;ARID1A;SMARCA4;SMARCB1;SMARCC1;SMARCC2;SMARCE1;SMARCD1;SMARCD2;SMARCD3"
799,"DMAP1-associated complex",0.631919385605872,0.590488518909199,0.782794876456828,0.363128734227224,1,0,0,"ACTL6A;BRD8;DMAP1;EP400;EPC1;RUVBL1;RUVBL2;NA;TRRAP;VPS72"
1193,"Rap1 complex",0.657511963157259,0.488284317875292,0.782794876456828,0.363128734227224,1,0,0,"MRE11;PARP1;RAD50;TERF2;TERF2IP;XRCC5;XRCC6"
5450,"Mediator complex",0.933239026442563,0.326911853216869,0.782794876456828,0.374977166390044,0,1,0,"MED1;MED10;MED11;MED13;MED13L;MED14;MED15;MED16;MED17;MED18;MED20;MED21;MED22;MED23;MED24;MED25;MED26;MED27;MED29;MED30;MED31;MED4;MED6;MED7;MED8;MED19;NA"
230,"Mediator complex",0.933239026442563,0.339607407742554,0.782794876456828,0.389771976939941,0,1,0,"CCNC;CDK19;CDK8;MED1;MED10;MED11;MED12;MED13;MED13L;MED14;MED15;MED16;MED17;MED18;MED20;MED21;MED22;MED23;MED24;MED25;MED26;MED27;MED28;MED29;MED30;MED31;MED4;MED6;MED7;MED8;MED9;MED19"
300,"PC2 complex",0.657511963157259,0.509809973166233,0.782794876456828,0.39266144753865,1,1,0,"MED10;MED14;MED16;MED17;MED20;MED21;MED24;MED27;MED31;MED6;MED7;THRAP3"
564,"BAF complex",0.448245611403292,0.940482536364571,0.782794876456828,0.416006847290743,1,0,0,"ACTL6A;ARID1A;SMARCB1;SMARCC1;SMARCC2;SMARCE1;SMARCA2;SMARCA4;SMARCD1;SMARCD2;SMARCD3"
438,"GCN5-TRRAP histone acetyltransferase complex",0.830315116462254,0.367010123608179,0.8476000280138,0.418694172747921,1,0,0,"BRCA1;KAT2A;MSH2;MSH6;SUPT3H;TADA3;TAF10;TAF5L;TAF9;TRRAP"
328,"Ku antigen complex",0.830315116462254,0.587596322695339,0.782794876456828,0.419404415911108,1,0,0,"XRCC5;XRCC6"
1092,"PCNA-KU antigen complex",0.830315116462254,0.587596322695339,0.782794876456828,0.419404415911108,1,0,0,"PCNA;XRCC5;XRCC6"
2601,"P-TEFb-BRD4-TRAP220 complex",0.657511963157259,0.978944845747628,0.782794876456828,0.419404415911108,1,0,0,"BRD4;CCNT1;CDK9;MED1"
2837,"Profilin 1 complex",0.657511963157259,0.978944845747628,0.782794876456828,0.419404415911108,1,1,0,"ACTG1;CLTC;HSPA8;PFN1;TUBB2B;NA"
2875,"BRD4-P-TEFb complex",0.657511963157259,0.978944845747628,0.782794876456828,0.419404415911108,1,0,0,"BRD4;CCNT1;CDK9"
2877,"BRD4-P-TEFb complex",0.657511963157259,0.978944845747628,0.782794876456828,0.419404415911108,1,0,0,"BRD4;CCNT1;CDK9"
2918,"Ku antigen-YY1-alphaMyHC promoter complex",0.830315116462254,0.587596322695339,0.782794876456828,0.419404415911108,1,0,0,"XRCC5;XRCC6;NA"
2921,"SHARP-CtBP complex",0.830315116462254,0.587596322695339,0.782794876456828,0.419404415911108,1,0,0,"CTBP1;CTBP2;NA"
4081,"Ku70/Ku86 complex",0.830315116462254,0.587596322695339,0.782794876456828,0.419404415911108,1,0,0,"XRCC5;XRCC6"
5231,"53BP1-containing complex",0.830315116462254,0.587596322695339,0.782794876456828,0.419404415911108,1,0,0,"RPA1;RPA2;NA;XRCC5;XRCC6"
5870,"FE65-TSHZ3-HDAC1 complex",0.657511963157259,0.978944845747628,0.782794876456828,0.419404415911108,1,0,0,"APBB1;HDAC1;TSHZ3"
2649,"MYC-DNMT3A-ZBTB17 complex",0.657511963157259,0.703591148108938,0.782794876456828,0.42529999552191,1,0,0,"DNMT3A;MYC;ZBTB17"
3167,"NCOR-SIN3-HDAC-HESX1 complex",0.355316971992468,0.712746471538218,0.782794876456828,0.428485764529839,1,0,0,"HDAC1;HDAC2;HESX1;NCOR2;SIN3A;SIN3B"
27,"Arp2/3 protein complex",0.513528704463243,0.642800639790954,0.782794876456828,0.437095971817297,1,0,0,"ACTR2;ACTR3;ARPC1B;ARPC2;ARPC3;ARPC4;ARPC5"
696,"BRMS1-SIN3-HDAC complex",0.870487830593055,0.452896847249106,0.782794876456828,0.437095971817297,1,0,0,"BRMS1;HDAC1;HDAC2;RBBP4;RBBP7;SAP30;SIN3A;SIN3B"
860,"DNMT1-G9a-PCNA complex",0.347054910471894,0.978944845747628,0.782794876456828,0.437095971817297,1,0,0,"DNMT1;EHMT2;PCNA"
862,"DNMT1-G9a complex",0.347054910471894,0.978944845747628,0.782794876456828,0.437095971817297,1,0,0,"DNMT1;EHMT2"
1470,"pRb2/p130-multimolecular complex (DNMT1, E2F5, SuV39H1, HDAC1, RBL2)",0.347054910471894,0.978944845747628,0.782794876456828,0.437095971817297,1,0,0,"DNMT1;NA;HDAC1"
5117,"pRb2/p130-multimolecular complex (DNMT1, E2F4, SuV39H1, HDAC1, RBL2)",0.347054910471894,0.978944845747628,0.782794876456828,0.437095971817297,1,0,0,"DNMT1;NA;HDAC1"
1729,"TLE1 corepressor complex (MASH1 promoter-corepressor complex)",0.909117199542865,0.509809973166233,0.695653599416985,0.441471867228405,1,0,0,"ACTB;HSPA4;MYH10;NCL;NONO;NPM1;PARP1;RAD50;TLE1;TOP2B"
547,"SMCC complex",0.830315116462254,0.488284317875292,0.782794876456828,0.451084236716448,1,0,0,"CCNC;CDK8;MED1;MED12;MED13;MED14;MED16;MED17;MED21;MED24;MED27;MED4;MED6;THRAP3"
3135,"TLE1 corepressor complex (MASH1 promoter-corepressor complex)",0.830315116462254,0.488284317875292,0.782794876456828,0.451084236716448,1,0,0,"HSPA4;NCL;NONO;NPM1;PARP1;RAD50;TLE1;TOP2B"
2825,"BRCA1-RNA polymerase II complex",0.347054910471894,0.745878250532826,0.884019539446194,0.479883535760883,1,1,0,"BRCA1;ERCC2;ERCC3;GTF2B;NA;GTF2F1;GTF2F2;GTF2H4;MED21;POLR2A;POLR2B;POLR2C;POLR2D;POLR2E;POLR2F;POLR2G;POLR2H;POLR2I;POLR2J;POLR2K;POLR2L;TBP"
